subword,entropy
భూ,0.8338054550605167
##మ్,0.8812908992306927
భూమి,0.8102882302447549
##ూన్,2.8073549220576046
పై,0.138911395379867
##పై,0.5807684756716965
పలు,0.4584925564943652
మంచి,1.0
##త్రి,1.156271924408283
పేరు,0.9852281360342516
మధ్య,0.6840384356390417
కలిగి,1.2842378734350568
రెండవ,0.4164811449658428
##ఆ,0.4102964358313272
పెద్ద,0.9474351361840306
చిన్న,0.9663258614888873
టి,1.864522897023826
##జీ,1.4478611188353698
##క్కల,0.9709505944546686
అభివృద్ధి,0.29885863853486605
పశు,1.301309390572488
విస్తరించి,2.1741324929819013
కి,0.8403586716091171
##పూర్,0.5087107188218953
తూర్పు,0.5109257827517797
##ెడ్,0.913234771843119
నది,0.7356780245269662
నాలుగు,1.0315697903625123
మొదటి,0.9062790620374654
##ంగా,2.2085143059635834
##ధిక,1.2907734950444467
##ూరు,0.8705201471832673
##ఫ్,0.5880633285986048
##టీ,0.6625810402037129
##ఈ,1.0
##్యం,0.3483599135345395
##వచ్చు,1.3205785190004302
ఒ,0.6036432635468895
##ాదు,0.6171915672344507
##ానికి,1.1838010036022744
అయిన,0.6716781340990158
##ఢ,2.4194065612718783
ట,0.9481938972932502
##ల్లి,1.1866008501145628
##గం,0.6472250365354671
##క్తి,0.25659014090533994
##ఇ,0.32936064898105444
##ందుకు,0.41597444444176496
కొన్ని,0.32049472044432425
##పాటు,1.7484612580854082
##బరు,2.3733512458364143
##కులు,0.9709505944546686
దీని,0.688223407748803
##ఛ,0.6183308465890267
##త్తమ,1.6430718733872836
##ాయి,0.7099556692244015
##రం,1.206585765042703
##తం,0.987993409721429
ఖ,1.5488664232586244
##ాలను,0.39913519347094617
##ొన్న,1.6812415930309064
##కాల,0.8739810481273578
##పం,0.7341065594967409
##యని,1.0
యొక్క,1.2651022846253053
##దం,1.2762970207311755
##డం,0.5252934004986805
##తలు,0.6325755419561128
##తూ,0.7537358430825469
ఇద్దరు,1.6652219748688035
స్త్రీల,0.362672342743388
##వులు,0.7559954708454756
ఓ,0.3202141123596517
##ళి,0.7793498372920852
##్రం,1.691860974403507
##ించిన,0.8548096825272553
మూడు,0.7776789770857416
కలిగిన,0.6343616625580999
లోను,0.4280902831825225
##నూ,1.0994712847910646
##ారం,0.9326767637235952
వారం,0.7825880681325947
ముగ్గురు,0.48721813358351723
##లోని,1.094944600402126
##టన్,4.0729805016829985
కాని,0.604973563763742
##పాడు,2.8389529264600877
వరకు,0.2549265822102938
##టలు,0.7425203882727067
##ొండ,0.5896408501230038
##కాలు,0.4070903703886608
మొదలైన,0.6307634005483816
##ఘ,0.9852281360342516
##ణి,0.48384249330526624
##ాల్,2.6898199110678345
##తమైన,0.8037904480888576
వ్యవసాయ,4.334260611846273
##గర్,1.7992169421122157
##తీ,1.0
##ాలి,0.3734603424886313
ణ,1.9955942033968186
##లూ,0.3155350297024033
##జా,0.7642045065086203
##ీరు,0.9182958340544896
##టే,0.6430391560234056
##టం,0.8902422984068411
##గే,0.5780467703565948
ముందు,0.7958316160299453
##రాల,0.48372970794091186
##ళ్ళు,4.829809808370717
సంచార,0.6955421550867201
దక్షిణ,1.0
సమీప,0.27945332731114264
##త్తి,0.4715159123861594
ఉత్తర,0.5438467092257733
లోని,0.2648662434160894
బి,0.961236604722876
ఉప,0.4438583182659942
##రమైన,0.28917941833445027
##నాలు,2.9013152774012365
##తాయి,2.9031399725171814
##నలు,1.3024031706336872
##కుడు,0.5327270720165306
అన్ని,1.7680967803166345
ఇవి,0.9437871374129145
జరిగిన,1.102343917222448
లేని,1.1510852575265598
##తే,0.3320233745655969
##వరి,0.7970151107673993
సంపూర్ణ,0.22171937905612435
ఇక్కడ,0.9975905775594697
##ఐ,0.3826649842309798
కాగా,0.6021122022037732
##రాలు,0.7877305261508201
నీటి,0.4723597618653702
##యారు,3.2212500464576737
అనేక,0.25485030496325883
మాత్రమే,1.2636210936804402
##టా,0.8543872257691734
##ెన్,1.0452666491139266
